system:index,UF,UF_codigo_gaul,def_anual_mm,excedente_anual_mm,indice_aridez_ia,indice_hidrico_ih,indice_umidade_im,latitude,longitude,municipio,municipio_codigo_gaul,pet_anual_mm,th_classe,th_classe_codigo,th_petr,th_pety,th_subtipo,thornthwaite_completo,.geo
00060000000000000224_0,Mato Grosso,675,441.1099964976311,600.0333332940936,31.995173871646465,43.52241159792265,24.32530727493477,-13.631934436513738,-51.09168178429778,Cocalinho,7774,1378.6766662597656,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000225_0,Mato Grosso,675,369.1633336544037,1060.8333380520344,27.16047259388432,78.04874476459914,61.75246120826854,-10.622578234713341,-55.44851091227746,Colider,7775,1359.1933364868164,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000226_0,Mato Grosso,675,214.47666437085718,738.2000001817942,17.467992021843003,60.12249282002645,49.64169760692065,-13.182776794453977,-59.76042427605117,Comodoro,7776,1227.8266677856445,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000227_0,Mato Grosso,675,364.5499975979328,868.000005364418,27.190546023509103,64.74117199226444,48.426844378158975,-10.397999413683461,-51.675586718975474,Confresa,7777,1340.7233428955078,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000228_0,Mato Grosso,675,226.94333016872406,938.0333340913057,19.131908016024486,79.0786292351362,67.59948442552151,-9.49968412956394,-58.68244593510774,Cotriguacu,7778,1186.2033309936523,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000229_0,Mato Grosso,675,317.156665623188,499.6666716337204,24.940431894937877,39.29257664997968,24.328317513016955,-15.473480768958757,-55.89766855433722,Cuiaba,7779,1271.6566696166992,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022a_0,Mato Grosso,675,269.99667155742645,579.5999991893768,21.366807226284354,45.867978222094294,33.04789388632368,-14.709912777457165,-56.97564689528065,Denise,7780,1263.6266555786133,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022b_0,Mato Grosso,675,253.0933381319046,913.899989977479,20.28110652873056,73.23346868845363,61.06480477121529,-14.0810920785735,-56.79598383845674,Diamantino,7781,1247.9266738891602,B3,3,b4',A',w,B3wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022c_0,Mato Grosso,675,325.6666682958603,793.1999976634979,26.559233860474336,64.68818054457411,48.75264022828951,-15.653143825782662,-54.774774449187824,Dom Aquino,7782,1226.1899948120117,B2,4,b3',A',w,B2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022d_0,Mato Grosso,675,274.1666680574417,845.0999876558781,21.207363104701916,65.37024513221401,52.64582726939286,-11.925135396686647,-54.14595375030416,Feliz Natal,7783,1292.7899932861328,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022e_0,Mato Grosso,675,322.38667142391205,430.2666698694229,23.849342496257133,31.83002922892781,17.52042373117353,-15.518396533164733,-58.68244593510774,Figueiropolis D'oeste,7784,1351.7633514404297,C2,6,b4',A',w,C2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000022f_0,Mato Grosso,675,275.30999943614006,742.2333473861217,21.46103287279015,57.85875667487147,44.98213695119738,-13.003113737630073,-53.47221728721451,Gaucha Do Norte,7785,1282.836669921875,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000230_0,Mato Grosso,675,376.1133310198784,873.9999979510903,29.80161981786219,69.25204057277648,51.37106868205917,-15.518396533164733,-53.38238575880256,General Carneiro,7786,1262.0566711425781,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000231_0,Mato Grosso,675,351.4833308458328,403.1666719317436,25.92333936026831,29.735198053590604,14.181194437429617,-15.832806882606565,-58.32311982145993,Gloria D'oeste,7787,1355.856689453125,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000232_0,Mato Grosso,675,277.76666785776615,1189.2999966442585,20.421867618348188,87.43931472154831,75.18619415053941,-9.769178714799796,-54.774774449187824,Guaranta Do Norte,7788,1360.1433181762695,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000233_0,Mato Grosso,675,361.99333637952805,761.3666750341654,28.441229825282342,59.8193458546282,42.754607959458795,-16.371796053078278,-53.56204881562647,Guiratinga,7789,1272.7766647338867,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000234_0,Mato Grosso,675,305.58333399891853,467.6333302259445,23.067419606239095,35.30000837749551,21.45955661375205,-15.33873347634083,-58.59261440669579,Indiavai,7790,1324.7399978637695,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000235_0,Mato Grosso,675,343.2533383965492,925.4666582196951,25.879024255926524,69.77404563054797,54.24663107699206,-11.026820112567126,-55.40359514807149,Itauba,7791,1326.3766632080078,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000236_0,Mato Grosso,675,349.8066633939743,609.9333339333534,27.178174999067284,47.388676723791576,31.081771724351206,-17.315027101403775,-54.59511139236392,Itiquira,7792,1287.086654663086,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000237_0,Mato Grosso,675,305.68332862854004,712.7999923229218,24.70793910387479,57.61458723500973,42.789823772684855,-15.922638411018518,-55.08918479862965,Jaciara,7793,1237.186668395996,B2,4,b3',A',w,B2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000238_0,Mato Grosso,675,313.8999991416931,353.7333300113678,25.051675454029226,28.230686858707855,13.199681586290321,-15.33873347634083,-56.57140501742686,Jangada,7794,1253.0100021362305,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000239_0,Mato Grosso,675,300.4333291053772,465.6000072360039,22.596504334875096,35.019192488247576,21.46128988732252,-15.33873347634083,-58.86210899193164,Jauru,7795,1329.5566635131836,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023a_0,Mato Grosso,675,261.0233353972435,892.4999821186066,20.527857021323058,70.18955602793827,57.87284181514443,-11.071735876773102,-57.60446759416431,Juara,7796,1271.5566711425781,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023b_0,Mato Grosso,675,245.77666532993317,876.0000042691827,20.310106958122965,72.38951573429304,60.203451559419264,-11.520893518832862,-59.3112666339914,Juina,7797,1210.1199951171875,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023c_0,Mato Grosso,675,247.3900021314621,1004.0666543394327,20.31872863514592,82.46637982678293,70.27514264569538,-10.308167885271509,-58.59261440669579,Juruena,7798,1217.5466613769531,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023d_0,Mato Grosso,675,331.8999994546175,657.3666705191135,26.332701303489408,52.15498707470193,36.35536629260828,-16.192132996254376,-54.90952174180575,Juscimeira,7799,1260.4099960327148,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023e_0,Mato Grosso,675,300.1733363866806,443.9666716456413,23.375558229584986,34.57325327416463,20.547918336413638,-15.473480768958757,-57.78413065098822,Lambari D'oeste,7800,1284.1333389282227,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000023f_0,Mato Grosso,675,326.4033288359642,1211.1999783851206,26.414875598960702,98.01890461290444,82.16997925352801,-13.04802950183605,-56.16716313957308,Lucas Do Rio Verde,7801,1235.6799774169922,B4,2,a',A',w,B4wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000240_0,Mato Grosso,675,434.55000311136246,692.9666645079851,31.433476804471578,50.126225794782954,31.266139712100006,-10.98190434836115,-51.001850255885834,Luciara,7802,1382.4433288574219,B1,5,a',A',w,B1wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000241_0,Mato Grosso,675,276.57333981990814,1054.5333635136485,20.84126702393955,79.46467808123516,66.95991786687144,-10.892072819949197,-54.10103798609818,Marcelandia,7803,1327.0466690063477,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000242_0,Mato Grosso,675,270.35333340987563,1150.2000034153461,20.099125134422895,85.51037084203459,73.45089576138085,-9.9488417716237,-54.37053257133404,Matupa,7804,1345.1000061035156,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000243_0,Mato Grosso,675,321.3633372634649,415.66667264699936,24.304157053522367,31.43615628327079,16.85366205115737,-15.653143825782662,-58.05362523622407,Mirassol D'oeste,7805,1322.2566680908203,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000244_0,Mato Grosso,675,306.56666445732117,882.800013974309,24.764925497351534,71.31393954341128,56.45498424500036,-14.0810920785735,-55.583258204895394,Nobres,7806,1237.9066696166992,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000245_0,Mato Grosso,675,266.7833299636841,777.7333307564259,21.099487845498455,61.509746360719085,48.85005365342001,-14.350586663809356,-56.70615231004479,Nortelandia,7807,1264.4066619873047,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000246_0,Mato Grosso,675,359.2300057411194,393.19999581575394,27.73270139668224,30.35519833772845,13.715577499719107,-15.832806882606565,-56.52648925322089,Nossa Senhora Do Livramento,7808,1295.3300170898438,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000247_0,Mato Grosso,675,239.08000218868256,871.9666613712907,19.324593198217606,70.48017759389921,58.885421674968654,-9.769178714799796,-58.09854100043005,Nova Bandeirantes,7809,1237.1800003051758,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000248_0,Mato Grosso,675,338.03667129576206,792.8333324044943,27.135846650468253,63.64458520148077,47.36307721119982,-14.75482854166314,-55.04426903442368,Nova Brasilandia,7810,1245.7200088500977,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000249_0,Mato Grosso,675,331.6833351254463,985.3666583299637,24.849909243881243,73.82424571371715,58.914300167388404,-10.712409763125294,-56.03241584695515,Nova Canaa Do Norte,7811,1334.7466659545898,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024a_0,Mato Grosso,675,334.7233326435089,1105.9999786615372,24.403444118135837,80.63438082062744,65.99231434974594,-10.308167885271509,-55.35867938386551,Nova Guarita,7812,1371.6233291625977,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024b_0,Mato Grosso,675,269.88000136613846,502.3666737675667,20.50541747012427,38.16969881627608,25.86644833420152,-14.30567089960338,-59.76042427605117,Nova Lacerda,7813,1316.1399993896484,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024c_0,Mato Grosso,675,272.1200042963028,840.4333393871784,21.647049163329505,66.85617201595284,53.867942517955136,-14.30567089960338,-57.24514148051651,Nova Marilandia,7814,1257.0766677856445,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024d_0,Mato Grosso,675,224.12666606903076,1153.2333370298147,17.993855409797206,92.58654618938155,81.79023294350323,-12.778534916600194,-57.20022571631053,Nova Maringa,7815,1245.573341369629,B4,2,b4',A',w,B4wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024e_0,Mato Grosso,675,248.64332485198975,1087.8000099658966,19.397123707942264,84.8612822217112,73.22300799694585,-10.038673300035653,-57.29005724472248,Nova Monte Verde,7816,1281.856674194336,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000024f_0,Mato Grosso,675,313.58999609947205,1060.8999875560403,25.145335384138,85.06867670505187,69.98147547456907,-13.631934436513738,-56.1222473753671,Nova Mutum,7817,1247.1100158691406,B3,3,b4',A',w,B3wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000250_0,Mato Grosso,675,300.8633290529251,580.9999999701977,23.50923319429466,45.398900983316,31.2933610667392,-14.799744305869115,-57.42480453734041,Nova Olimpia,7818,1279.7666625976562,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000251_0,Mato Grosso,675,273.83667171001434,859.6666775941849,21.657954243795185,67.99170268899158,54.99693014271447,-13.003113737630073,-54.774774449187824,Nova Ubirata,7819,1264.3699798583984,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000252_0,Mato Grosso,675,409.5233359336853,655.566673964262,30.923680735513955,49.50275783501716,30.948549393708785,-14.575165484839236,-52.43915471047706,Nova Xavantina,7820,1324.303337097168,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000253_0,Mato Grosso,675,266.4700001478195,935.1999805308878,20.71815502159251,72.71219335039949,60.28130033744398,-11.386146226214935,-57.29005724472248,Novo Horizonte Do Norte,7821,1286.166648864746,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000254_0,Mato Grosso,675,285.70666563510895,1102.8000185191631,20.91934577943125,80.74664573079751,68.19503826313876,-9.769178714799796,-55.40359514807149,Novo Mundo,7822,1365.7533493041992,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000255_0,Mato Grosso,675,344.97666770219803,967.9333315938711,27.7720978779652,77.92277490365085,61.25951617687173,-14.97940736269302,-53.42730152300854,Novo Sao Joaquim,7823,1242.1699981689453,B3,3,b4',A',w,B3wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000256_0,Mato Grosso,675,240.4533302783966,1066.1666679233313,18.289735864460347,81.09643031865087,70.12258879997466,-9.589515657975891,-56.66123654583882,Paranaita,7824,1314.6900100708008,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000257_0,Mato Grosso,675,302.7333388328552,840.3999980464578,24.15836776759814,67.06460643868691,52.56958577812803,-13.676850200719715,-54.10103798609818,Paranatinga,7825,1253.120002746582,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000258_0,Mato Grosso,675,348.58333103358746,655.3666702508926,27.234136797727025,51.202521639119645,34.86203956048343,-16.82095369513804,-54.23578527871611,Pedra Preta,7826,1279.9499893188477,B1,5,b3',A',w,B1wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000259_0,Mato Grosso,675,257.47000017762184,1220.7000223398209,19.277093462570686,91.39530199313725,79.82904591559485,-10.128504828447605,-53.60696457983244,Peixoto De Azevedo,7827,1335.6266632080078,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025a_0,Mato Grosso,675,364.78333526849747,926.733343437314,29.37142754240566,74.61821474894298,56.99535822349958,-14.575165484839236,-54.68494292077587,Planalto Da Serra,7828,1241.966651916504,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025b_0,Mato Grosso,675,341.7700010538101,241.8333294391632,25.367030808707963,17.949479180561,2.7292606953362224,-16.776037930932063,-56.93073113107467,Pocone,7829,1347.2999801635742,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025c_0,Mato Grosso,675,396.28667306900024,670.1000127345324,30.066513736773963,50.84090030548969,32.80099206342531,-15.922638411018518,-52.708649295712924,Pontal Do Araguaia,7830,1318.033332824707,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025d_0,Mato Grosso,675,375.7600020170212,691.2666779011488,28.862284631639778,53.09648580704247,35.779115028058605,-16.641290638314135,-52.933228116742804,Ponte Branca,7831,1301.9066467285156,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025e_0,Mato Grosso,675,305.9866688847542,395.0333326756954,22.592935667437064,29.167815395894646,15.612053995432408,-15.248901947928877,-59.35618239819738,Pontes E Lacerda,7832,1354.3466567993164,C2,6,b4',A',w,C2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000025f_0,Mato Grosso,675,404.4800030440092,813.1999914869666,29.747228004681887,59.806283074854846,41.95794627204572,-10.84715705574322,-51.76541824738742,Porto Alegre Do Norte,7833,1359.7233428955078,B2,4,a',A',w,B2wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000260_0,Mato Grosso,675,258.59666423499584,1053.8333114758134,20.27128020085638,82.60953560680765,70.44676748629382,-11.745472339862744,-56.75106807425077,Porto Dos Gauchos,7834,1275.6799850463867,B3,3,a',A',w,B3wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000261_0,Mato Grosso,675,390.7400022149086,411.5000025033951,27.911528973219518,29.394467362561695,12.647549978629986,-15.967554175224494,-58.99685628454957,Porto Esperidiao,7835,1399.9233169555664,C2,6,b4',A',w,C2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000262_0,Mato Grosso,675,320.1433373093605,400.7333458662033,24.99264875744565,31.28407369900048,16.28848444453309,-15.518396533164733,-57.20022571631053,Porto Estrela,7836,1280.9500122070312,C2,6,b3',A',w,C2wA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000263_0,Mato Grosso,675,333.15666949748993,906.066676273942,27.492408517573818,74.76949282106807,58.27404771052378,-15.832806882606565,-54.19086951451013,Poxoreo,7837,1211.8133239746094,B2,4,b4',A',w,B2wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000264_0,Mato Grosso,675,330.59999376535416,1093.6666701734066,27.787038822889905,91.92304536151485,75.25082206778092,-15.114154655310948,-54.23578527871611,Primavera Do Leste,7838,1189.763313293457,B3,3,b4',A',w,B3wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000265_0,Mato Grosso,675,284.3766634631902,642.9000055268407,21.454131843960475,48.502086328335835,35.62960722195955,-12.149714217716529,-52.7535650599189,Querencia,7839,1325.5100021362305,B1,5,a',A',w,B1wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000266_0,Mato Grosso,675,262.76000121608377,610.5000007748604,20.788687373384924,48.30070634351546,35.8274939194845,-15.069238891104973,-58.36803558566591,Reserva Do Cabacal,7840,1263.956672668457,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000267_0,Mato Grosso,675,440.3166600391269,599.8000024780631,32.50265077667527,44.275158733855534,24.773568267850376,-12.823450680806168,-51.58575519056352,Ribeirao Cascalheira,7841,1354.7099990844727,B1,5,a',A',w,B1wA'a',"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000268_0,Mato Grosso,675,363.933327794075,677.4666641801596,27.861635750427126,51.86480047005973,35.14781901980345,-16.50654334569621,-52.7535650599189,Ribeiraozinho,7842,1306.2166595458984,B1,5,b4',A',w,B1wA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
