system:index,UF,UF_codigo_gaul,camargo_completo,cm_hidrico,cm_hidrico_codigo,cm_letra_seca,cm_termico,cm_termico_codigo,def_anual_mm,excedente_anual_mm,latitude,longitude,municipio,municipio_codigo_gaul,temp_anual_c,temp_mes_mais_frio_c,.geo
000600000000000007d9_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,207.65666556358337,807.3333362340927,-11.655640811450791,-62.09604401476192,Novo Horizonte Do Oeste,10650,24.879166,23.686666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007da_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,162.4733346104622,1085.6666622459888,-10.622578234713341,-62.18587554317387,Ouro Preto Do Oeste,10651,24.764444,23.931667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007db_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,230.55666452646255,606.4333378225565,-12.23954574612848,-61.42230755167228,Parecis,10652,24.755972,23.311666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007dc_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,205.08999967575073,743.8999904245138,-11.88021963248067,-60.83840261699459,Pimenta Bueno,10653,24.95125,23.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007dd_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,265.5199984908104,482.3333289027214,-13.182776794453977,-61.55705484429021,Pimenteiras Do Oeste,10654,25.496666,23.761667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007de_0,Rondonia,686,TR-UMi,UM,6,i,TR,7,134.44666236639023,1117.3333257436752,-9.140358015916132,-64.29691646085475,Porto Velho,10655,26.352222,25.603333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007df_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,176.82333427667618,1063.2666766047478,-11.161567405185055,-61.87146519373204,Presidente Medici,10656,24.82611,23.761667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e0_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,220.40666282176971,765.7666735500097,-11.88021963248067,-61.33247602326033,Primavera De Rondonia,10657,24.833055,23.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e1_0,Rondonia,686,TR-UMi,UM,6,i,TR,7,149.1233336199075,1332.833295404911,-9.634431422181867,-62.76978047785156,Rio Crespo,10658,25.58625,24.861666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e2_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,200.37000286579132,841.8999983668327,-11.745472339862744,-61.781633665320086,Rolim De Moura,10659,25.015,23.808334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e3_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,229.84666526317596,713.7000036388636,-12.0149669250986,-61.69180213690814,Santa Luzia D'oeste,10660,24.276667,22.956667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e4_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,227.19666075706482,739.3333246856928,-11.925135396686647,-61.46722331587826,Sao Felipe D'oeste,10661,24.75361,23.433334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e5_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,196.47666639089584,593.3000048398972,-12.374293038746409,-63.12910659149937,Sao Francisco Do Guapore,10662,25.615694,24.306667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e6_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,175.7300009727478,695.7333454489708,-11.655640811450791,-62.90452777046949,Sao Miguel Do Guapore,10663,25.124306,23.963333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e7_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,164.92333263158798,692.6999909877777,-11.79038810406872,-63.21893811991132,Seringueiras,10664,25.400972,24.148333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e8_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,168.49000132083893,999.1666638255119,-10.936988584155173,-62.27570707158583,Teixeiropolis,10665,24.84639,23.853334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007e9_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,164.1600006222725,1139.7666808962822,-10.128504828447605,-62.3206228357918,Theobroma,10666,25.137638,24.358334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ea_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,171.87999880313873,906.1666775941849,-11.116651640979079,-62.41045436420375,Urupa,10667,24.929722,23.851667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007eb_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,173.12666611373425,1145.8999813199043,-9.72426295059382,-61.96129672214399,Vale Do Anari,10668,25.346945,24.668333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ec_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,163.77333369851112,1101.900015771389,-10.397999413683461,-62.09604401476192,Vale Do Paraiso,10669,25.2,24.368334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ed_0,Rondonia,686,TR-MOi,MO,4,i,TR,7,205.96666491031647,792.06665930897,-12.059882689304576,-60.2544976823169,Vilhena,10670,24.294027,22.896667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ee_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,49.47666683793068,695.7333354949951,-27.600737104572296,-51.04676602009181,Abdon Batista,10686,16.840555,11.981667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ef_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,33.5333334505558,1091.5000076293945,-26.567674527834846,-52.259491653653164,Abelardo Luz,10687,17.675833,12.768333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f0_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,22.950000181794167,744.4333305358887,-27.46598981195437,-49.834040386530454,Agrolandia,10688,17.216667,12.496667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f1_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,24.82666689157486,770.1333236694336,-27.331242519336442,-49.744208858118505,Agronomica,10689,18.496944,13.676666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f2_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,30.939999788999557,781.6333389282227,-26.74733758465875,-51.6306709547695,Agua Doce,10690,15.444166,10.683333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f3_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,73.93000108003616,858.5333232879639,-27.061747934100584,-52.97814388094878,Aguas De Chapeco,10691,20.140556,14.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f4_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,64.00999954342842,900.1000022888184,-26.837169113070704,-52.84339658833085,Aguas Frias,10692,19.680416,14.343333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f5_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,24.946666583418846,760.1333389282227,-27.735484397190227,-48.935725102410935,Aguas Mornas,10693,18.616112,14.166667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f6_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,23.95999985933304,758.9333343505859,-27.69056863298425,-49.33996698026472,Alfredo Wagner,10694,17.49,12.883333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f7_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,73.97999908030033,715.2999992370605,-27.421074047748395,-51.94508130421133,Alto Bela Vista,10695,19.100834,13.966666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f8_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,69.25000005960464,867.633337020874,-26.52275876362887,-53.33746999459659,Anchieta,10696,18.946806,13.941667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007f9_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,15.836666647344828,864.966667175293,-27.55582134036632,-49.07047239502886,Angelina,10697,16.772638,12.423333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007fa_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,51.44666659832001,668.5666599273682,-27.735484397190227,-51.09168178429778,Anita Garibaldi,10698,16.537916,11.818334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007fb_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,20.86333356797695,794.9333362579346,-27.870231689808154,-49.160303923440814,Anitapolis,10699,16.976528,12.648334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007fc_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,25.286666482686996,750.7666645050049,-27.510905576160344,-48.84589357399898,Antonio Carlos,10700,19.449306,14.968333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007fd_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,21.186666283290833,801.1666584014893,-27.10666369830656,-49.384882744470694,Apiuna,10701,18.963888,14.348333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007fe_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,52.546666726469994,899.466667175293,-27.151579462512537,-52.16966012524121,Arabuta,10702,18.819305,13.853333,"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000007ff_0,Santa Catarina,688,ST-UMi,UM,6,i,ST,6,24.223333716392517,857.8999977111816,-26.477842999422894,-48.75606204558703,Araquari,10703,21.200277,16.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000800_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,93.20999804139137,422.0333390235901,-28.94821003075158,-49.47471427288264,Ararangua,10704,19.908472,14.971666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000801_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,56.17999902367592,547.3999929428101,-28.22955780345596,-49.025556630822884,Armazem,10705,20.181667,15.575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000802_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,36.276666432619095,706.9666652679443,-26.927000641482657,-51.31626060532766,Arroio Trinta,10706,16.49375,11.695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000803_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,53.55999967455864,963.4333457946777,-27.061747934100584,-52.43915471047706,Arvoredo,10707,19.042084,14.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000804_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,22.760000059381127,773.799991607666,-26.97191640568863,-49.384882744470694,Ascurra,10708,20.04625,15.406667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000805_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,23.856666460633278,759.2333297729492,-27.421074047748395,-49.744208858118505,Atalanta,10709,17.862638,13.088333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000806_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,22.230000153183937,800.9333229064941,-27.331242519336442,-49.609461565500574,Aurora,10710,18.14875,13.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000807_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,102.18666648864746,416.1999936103821,-29.03804155916353,-49.47471427288264,Balneario Arroio Do Silva,10711,19.88611,15.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000808_0,Santa Catarina,688,ST-UMi,UM,6,i,ST,6,24.513332962989807,904.6333274841309,-26.43292723521692,-48.66623051717507,Balneario Barra Do Sul,10712,21.230278,17.001667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000809_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,32.043333403766155,684.6999988555908,-27.01683216989461,-48.6213147529691,Balneario Camboriu,10713,20.358194,15.791667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080a_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,90.21666780114174,450.26666831970215,-29.17278885178146,-49.609461565500574,Balneario Gaivota,10714,19.794722,15.028334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080b_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,79.02666661143303,794.6000003814697,-26.74733758465875,-53.65188034403842,Bandeirante,10715,19.617916,13.911667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080c_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,72.35666671395302,869.766658782959,-26.702421820452777,-53.42730152300854,Barra Bonita,10716,19.395973,13.943334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080d_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,23.99999964237213,824.0666561126709,-26.6575060562468,-48.711146281381055,Barra Velha,10717,20.87889,16.488333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080e_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,28.399999886751175,700.6333389282227,-26.43292723521692,-50.50777684962009,Bela Vista Do Toldo,10718,16.197222,11.628333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000080f_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,76.19999971985817,814.666675567627,-26.837169113070704,-53.60696457983244,Belmonte,10719,19.30236,13.653334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000810_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,20.81666660308838,763.333330154419,-26.792253348864726,-49.42979850867667,Benedito Novo,10720,18.107222,13.628333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000811_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,29.250000029802322,715.866662979126,-27.421074047748395,-48.711146281381055,Biguacu,10721,20.187916,15.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000812_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,21.206667065620422,788.8333282470703,-26.88208487727668,-49.11538815923483,Blumenau,10722,20.871805,16.245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000813_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,26.776666671037674,690.1999988555908,-27.7804001613962,-49.9238719149424,Bocaina Do Sul,10723,16.135416,11.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000814_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,17.47000005468726,845.7000064849854,-28.364305096073892,-49.65437732970655,Bom Jardim Da Serra,10724,14.163195,10.03,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000815_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,38.59666672348976,1107.3999824523926,-26.74733758465875,-52.39423894627109,Bom Jesus,10725,18.411945,13.541667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000816_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,61.81666702032089,912.1000022888184,-26.702421820452777,-53.11289117356671,Bom Jesus Do Oeste,10726,18.75014,13.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000817_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,18.44666650891304,792.1666717529297,-27.7804001613962,-49.5645458012946,Bom Retiro,10727,15.598611,11.191667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000818_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,32.74666664004326,682.3999919891357,-27.19649522671851,-48.53148322455715,Bombinhas,10728,20.449722,15.958334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000819_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,21.349999852478504,783.3666667938232,-27.19649522671851,-49.11538815923483,Botuvera,10729,19.55125,15.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081a_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,53.1566666662693,555.6999998092651,-28.22955780345596,-49.160303923440814,Braco Do Norte,10730,19.742779,15.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081b_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,21.453333467245102,768.4333305358887,-27.376158283542416,-49.9238719149424,Braco Do Trombudo,10731,17.125834,12.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081c_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,32.5499991774559,742.2999954223633,-27.331242519336442,-50.867102963267904,Brunopolis,10732,16.385555,11.508333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081d_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,21.60666648298502,801.6333351135254,-27.10666369830656,-48.89080933820495,Brusque,10733,20.342361,15.681666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081e_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,26.93999981880188,719.3000049591064,-26.74733758465875,-51.09168178429778,Cacador,10734,15.631389,11.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000081f_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,74.95666626095772,870.833330154419,-27.01683216989461,-53.24763846618463,Caibi,10735,19.66361,13.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000820_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,26.920000165700912,720.4666557312012,-26.612590292040824,-51.001850255885834,Calmon,10736,15.648611,10.97,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000821_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,24.153333231806755,767.4999961853027,-27.061747934100584,-48.711146281381055,Camboriu,10737,20.120417,15.556666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000822_0,Santa Catarina,688,TE-UMi,UM,6,i,TE,4,26.70333343744278,764.7333297729492,-26.118516885775087,-49.20521968764679,Campo Alegre,10738,17.005972,12.648334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000823_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,44.56999960541725,663.6666631698608,-27.825315925602176,-50.77727143485595,Campo Belo Do Sul,10739,16.643888,11.858334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000824_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,58.35999953746796,920.8333206176758,-26.477842999422894,-53.15780693777268,Campo Ere,10740,17.95764,13.361667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000825_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,51.310000985860825,672.166675567627,-27.421074047748395,-51.226429076915714,Campos Novos,10741,16.758333,11.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000826_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,27.463333308696747,734.1999912261963,-27.24141099092449,-48.800977809793004,Canelinha,10742,20.384445,15.776667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000827_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,35.636667132377625,652.833330154419,-26.253264178393014,-50.55269261382607,Canoinhas,10743,17.338888,12.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000828_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,49.180000364780426,599.6000051498413,-28.04989474663206,-50.59760837803205,Capao Alto,10744,16.422083,11.891666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000829_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,76.52333343029022,597.1999969482422,-27.421074047748395,-51.6306709547695,Capinzal,10745,18.124166,13.106667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082a_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,66.12666660547256,514.966673374176,-28.45413662448584,-48.935725102410935,Capivari De Baixo,10746,20.682638,16.14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082b_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,45.280000388622284,762.333330154419,-27.061747934100584,-51.675586718975474,Catanduvas,10747,17.039444,12.193334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082c_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,71.8933320492506,855.4000072479248,-27.151579462512537,-52.933228116742804,Caxambu Do Sul,10748,19.825556,14.261666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082d_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,65.34666754305363,632.8666706085205,-27.645652868778274,-51.31626060532766,Celso Ramos,10749,17.472778,12.553333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082e_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,44.60666751861572,672.9000034332275,-27.7804001613962,-50.91201872747388,Cerro Negro,10750,16.25389,11.578333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000082f_0,Santa Catarina,688,TE-UMp,UM,6,p,TE,4,24.92333324253559,747.1666717529297,-27.55582134036632,-49.5645458012946,Chapadao Do Lageado,10751,17.90639,13.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000830_0,Santa Catarina,688,ST-UMv,UM,6,v,ST,6,57.476667046546936,897.3333282470703,-27.10666369830656,-52.66373353150695,Chapeco,10752,19.137917,14.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000831_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,68.48333263397217,460.06666231155396,-28.58888391710377,-49.33996698026472,Cocal Do Sul,10753,19.904028,15.128333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000832_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,54.38000029325485,806.8666591644287,-27.24141099092449,-51.9899970684173,Concordia,10754,18.124027,13.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000833_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,53.170000448822975,973.0333366394043,-26.97191640568863,-52.61881776730097,Cordilheira Alta,10755,18.704445,13.983334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000834_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,64.44999945163727,899.4333267211914,-26.88208487727668,-52.708649295712924,Coronel Freitas,10756,19.707361,14.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000835_0,Santa Catarina,688,ST-UMp,UM,6,p,ST,6,48.95333296060562,955.7000007629395,-26.52275876362887,-52.66373353150695,Coronel Martins,10757,18.334583,13.458333,"{""type"":""MultiPoint"",""coordinates"":[]}"
